,Country,Import.items,Trade.flow,Taxon,Mean.Trophic.Level,Total.production,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
4721,Uruguay,Atlantic salmon and Danube salmon,Imports,Fish,4.5,125.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,17,12,11,22,30.18
4722,Uruguay,Swordfish,Imports,Fish,4.5,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,13,26,50,56,5,0,0,0,171,10,6,2,0,10,0,5,9,3,1,4,0
4723,USA,Tilapia,Imports,Fish,2.044832904,3994477.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479.25,11543.5,15364.25,16599.5,19967.25,25774.5,29391.5,40144.25,43641,60740,73798,100590,125603,154568.75,183789.75,209167.75,213816.75,219033,259129.5,232007.25,268563.5,269488.5,273566,266911.25,231549.75,220356.5,222307.75,203585.045
4724,USA,Carps,Imports,Fish,2.425423625,1240.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,125,176,62,88,52,483,237.64
4725,USA,Crustacean,Imports,Crustacean,2.5,34426035.56,172511.1147,175910.01,162386.7709,176507.9234,168105.1186,184258.5246,216221.2384,271252.3241,268139.544,288344.7021,292535.9642,346871.0189,350902.8559,348236.8228,359854.35,391203.3182,423049.3928,438828.3717,458770.8666,455691.5172,458650.6448,528782.2873,597661.4202,685047.3951,728106.4499,844640.3743,924787.6025,1028549.323,1081564.784,1140124.856,1259745.779,1220190.057,1190276.748,1155795.116,1196332.588,1170190.55,1512159.583,1454280.666,1570426.637,1602713.354,1646071.415,1789177.177,1847941.529,1843237.473
4726,USA,Carps and eels and snakeheads,Imports,Fish,2.54046911,14996.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253.75,1883.75,1908.75,3192.5,2941.25,2791.25,785,239.825
4727,USA,Tilapia and catfish and carp,Imports,Fish,2.543419164,60441.7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807.5,3012.5,926.25,1173.75,823.75,10377.29,8544.97,5220.47,5886.66,6220.7,3995.98,5596.13,3855.7717
4728,USA,Shad,Imports,Fish,2.763611997,764,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,37,18,44,47,70,48,357,77,0,3,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,USA,Pilchards Sardinops spp.,Imports,Fish,2.8,1374579.924,64917.3,60397.96,58743.44,60025.56,61778.5,66965.5,60366.04,42647.78,54021.94,69178.62,64212.4,78895.6,64462.44,38091.2,42017.36,37912.98,29480.78,31255,35460.46,12371.66,11552.38,11887.54,15209.88,12023.2,23267.02,17061.24,9607.92,9073.26,9815.4,10698.52,11081.56,11009.74,8815.24,6652.66,8924.3,11281.06,17955,18130.56,17172.96,16478.7,24530.52,24511.9,17055.92,17580.9242
4730,USA,Freshwater fish,Imports,Fish,2.802763992,902614.7675,20384.5,23117.5,25575.25,24826,21586,17313.75,15348.75,13499.25,16245.75,16652.5,18058,16116,15549,20803.5,16888.25,19840,16345.25,13267.5,13605.25,15603.5,15421.25,16723.5,20076.25,23390.75,23236.5,29114.25,29039,27350,32647,32884.5,33866.5,28135.5,24657.5,21440.75,21587.75,20915.25,17232.5,17544,17872.25,18460,19670,16516,17152.5,17055.7675
4731,USA,Sardine and sardinella and sprat,Imports,Fish,2.937098662,1607434.786,0,0,0,0,0,0,0,0,0,0,0,0,0,30486.6,27143.42,21077.74,15098.9,16402.96,18421.66,40130.14,39841.12,41588.46,40167,48756.38,59071.92,51903.18,51462.14,58356.08,59245.42,52411.54,51274.6,52457.54,62402.96,72471.02,71265,72320.08,64802.42,56236.9,62784.96,61936.1,66997.54,82177.72,87500.8,71242.486
4732,USA,Cephalopod,Imports,Cephalopod,3,2528970.339,0,0,0,0,0,0,0,0,0,0,0,0,0,24748.1,21838.97,25759.54,29573.75,34375.32,35525.24,34783.69,40979.38,50097.86,53884.27,64292.09,66807.67,67113.92,72692.43,91331.14,78617.2,86376.94,98987.45,92071.28,93588.34,86233.69,96577.32,101287.02,103642.25,101436.92,107011.84,116198.14,113233.75,199094.89,188767.59,152042.3492
4733,USA,Anchovies Engraulis spp.,Imports,Fish,3.07796795,1870.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,346,389,421,335.32
4734,USA,Red mullet,Imports,Fish,3.1,7454.22,0,0,0,0,0,0,0,0,0,0,0,0,0,38,55,93,41,88,62,298,1425,793,956,70,729,278,236,191,118,197,129,45,156,214,110,136,100,128,67,110,129,169,150,143.22
4735,USA,Anchovy,Imports,Fish,3.128266791,396561.2502,5724.32,6514.34,5729.64,4370.38,5492.9,5234.88,5115.18,4532.64,5883.92,6070.12,6812.26,6405.28,6285.58,8174.98,7778.44,9127.14,9058.94,11038.9,10869.76,9540.14,10675.42,10401.1,10713.58,10913.86,11247.26,11189.26,10258.82,10359.36,11268.14,12083.72,12571.68,13850.82,12009.9,10886.74,11238.22,9520.8,11147.66,9100.6,8632.88,9706.68,9726.02,10603.86,9403.48,9291.6502
4736,USA,Herring and anchovy and sardine,Imports,Fish,3.130732654,1812.2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.2,423,656.0448
4737,USA,Capelin,Imports,Fish,3.2,110603.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,997,2534,1792,742,1758,2547,1405,3424,3088,3103,3787,3361,4210,3062,4966,3033,4727,4190,5687,4448,4398,5308,5685,5401,5620,5213,5383,5539,4348.57
4738,USA,Common sole,Imports,Fish,3.2,63657.38,0,0,0,0,0,0,0,0,0,0,0,0,0,4063,2763,2495,2737,3093,3131,2450,2147,2840,2866,3332,2271,1696,1741,1635,2148,1833,1742,4460,2806,1207,1370,1001,1042,1043,749,793,759,956,1035,1453.38
4739,USA,European plaice,Imports,Fish,3.2,4630.43,0,0,0,0,0,0,0,0,0,0,0,0,0,79,10,6,49,80,13,35,77,45,53,372,579,796,862,228,173,228,6,1,1,4,2,145,64,242,180,49,122,57,57,15.43
4740,USA,Whitefish,Imports,Fish,3.218747627,147308.52,3717,4105,5147,3427,3701,3390,3751,4380,3875,3422,3628,3857,3955,0,3173,2802,2666,3211,3730,3591,3636,4226,4467,4552,4226,4468,4459,3913,3648,2899,2733,2737,2849,2194,2889,2910,2893,2608,2682,2510,2942,2566,2607,2166.52
4741,USA,Eels,Imports,Fish,3.230736926,98580.9526,0,0,0,0,0,0,0,0,0,0,0,0,0,506,453,592,553,286,667,654,647,788,982,1051,1253,1123,1158,1225,1289,1744,1870,1042,1507,976,669,505,3687.7,2470.98,4141.62,12372.12,12546.16,13584.66,14386.74,13850.9726
4742,USA,Smelt,Imports,Fish,3.271334517,58545.52,0,0,0,0,0,0,0,0,0,0,0,0,0,3327,2475,993,856,835,1784,1095,1266,1504,1807,3012,1745,1919,2229,1973,2040,1968,1991,1975,1878,2186,1602,2844,2159,2154,1911,1903,1738,2121,1953,1302.52
4743,USA,Herring,Imports,Fish,3.300155675,1545948.462,57330.5,40293.6,43225.08,32977.96,24964.66,35225.96,36132.2,34738.46,33340.96,34895.72,36816.22,37534.18,36716.08,30273.16,47844.32,46897.74,45464.2,44971.52,45641.96,38334.28,33656.44,39046.32,43646.6,35633.2,31478.56,30664.94,28030.16,29133.74,29346.88,27407.98,29723.82,33299.24,31743.04,27973.78,33215.4,30896.66,31993.09,34096.72,28810.25,29582.9,30977.45,31441.98,29642.35,30888.2021
4744,USA,Jack and horse mackerel,Imports,Fish,3.399612863,14591.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,1812,1853,1787,1768,1819,2086,1798.91
4745,USA,Atka mackerel,Imports,Fish,3.4,3033.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,257,48,99,191,96,123,242,158,226,392,35,78,96,130,115,155,86,111,222,43,53.6
4746,USA,Atlantic herring,Imports,Fish,3.4,167102.9614,0,0,0,0,0,0,0,0,0,0,0,0,0,6581.4,3684.36,3652.22,1989.46,1627.8,1190.34,1518.66,1427.78,1308.24,4415.32,7675,11902.9,8894.8,8773.08,8571.54,7921.88,5987.42,6493.5,5899.88,5663.54,5534.64,5481.38,6549.1,4321.08,4914.44,6948.36,7484.54,6551.64,4968.6,4843.62,4326.4414
4747,USA,Sole,Imports,Fish,3.40048701,353552.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12573.75,6873.75,7315,8328.75,7301.25,12258.75,7375,9145,10330,9397.5,13825,10122.5,12170,17223.75,24712.5,24086.25,17413.75,15317.5,15357.5,10940,11183.75,10767.5,8977.5,8573.25,9853.75,11446.25,10525.5,10100,11457.5,8600.2625
4748,USA,Fish,Imports,Fish,3.441211613,3954909.875,77538.14,44405.84,57954.62,64115.98,60672.42,69728.64,87376.17,88166.69,114649.06,199726.52,196190.98,212514.03,215733.48,36201.58,36320.4,35320.36,38486.37,43887.11,50491.29,47306.2,54677.15,54258.38,63285.28,62835.03,70795.2,78203.08,87705.13,98147.08,83704.07,96972.26,105770.25,117308.78,117683.93,117642.45,111121.97,102821.57,71374.97,59095.09,56899.13,59455.19,63848.47,158833.57,142925.74,142760.225
4749,USA,Mackerel,Imports,Fish,3.499079624,1263122.454,4169.24,3713.62,4274.06,3969.02,3944.82,3330.5,2653.44,3834.84,5034.16,3830.3,4466.72,4316.64,5353.08,28501.82,28998.84,29068.7,20431.28,38557.28,40798.38,33549.08,35189.6,43215.12,38093.7,39885.78,43823.7,43500.26,36888.62,43668.58,39017.5,35320.94,38451.64,35737.36,38190.28,37314.28,36363.5,45067.74,41730.1,34713.06,37488.24,45919.06,49326.72,50818.28,50463.98,50138.5938
4750,USA,Sockeye salmon,Imports,Fish,3.5,24941.511,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.96,956.02,492.96,736.52,729.36,789.62,660.4,60.64,283.38,158.82,205.94,194.82,384.38,246.74,224.04,176.16,367.44,416.54,343,457.74,318.14,535.02,296.94,223.76,3596.06,433.7,910.96,2197.92,2410.82,2135.86,2641.851
4751,USA,Yellowfin sole,Imports,Fish,3.5,875.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81,39,36,7,60,2,4,0,21,65,4,0,0,17,8,54,49,92,100,104,122.46
4752,USA,Indian mackerels and seerfishes and jacks,Imports,Fish,3.554389025,512.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,239,113.45
4753,USA,Seabass,Imports,Fish,3.577543698,67848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,62,193,714,526,720,1738,5747,1614,378,699,1108,406,167,0,321,363,270,269,780,91,71,2862,7106,5090,5072,5974,7596,8183,9646.5
4754,USA,Catfish,Imports,Fish,3.596586846,1608438.44,0,0,0,0,0,0,0,0,0,0,0,0,0,3880,2282.5,2952.5,1658.75,2331.25,1975,1376.25,1398.75,533.75,785,1956.25,4670,10251.25,5783.75,3078.75,5060,15608.75,40371.5,44402.75,56558.75,72745.25,76882,114988.5,134448,148637,135860.75,142621.75,170917.5,139360.75,152583.75,112477.69
4755,USA,Alaska pollock,Imports,Fish,3.6,2326726.835,43541,37630,36874,39309,28424,31277,27677,36057,31498,36016,31627,40467,27904,0,9497.5,28445,31504,33596.75,40439.5,50576,92450.5,73594,65045,88226.75,106768.25,78368.75,87026.5,78730.75,78876.5,88530.75,72859.75,77911.5,74860.5,89766.75,78763,81626,62100.75,66388.5,60361,54955.5,31999.5,24898.5,26999.75,43258.335
4756,USA,Seabream,Imports,Fish,3.639030054,5665.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,433,445,464,595,651,1268,1494.61
4757,USA,Pelagic fish,Imports,Fish,3.66028643,421331.8907,0,0,0,0,0,0,0,0,0,0,0,0,0,380.7,397.62,600.66,279.18,301.74,1785.06,826.26,798.06,9243.92,11160.66,6580.71,10296.52,10835.51,11909.83,15341.22,20152.16,20899.23,16647.56,20721.53,23929.63,21988.39,22773.3,20255.04,23352.08,18753.61,25055.59,24318.97,20399.35,21730.65,23717.56,15899.5907
4758,USA,Wolffish,Imports,Fish,3.660759826,46341.25,4450,4221.25,3225,3507.5,2372.5,2917.5,2996.25,3571.25,2182.5,2277.5,1751.25,1630,1107.5,812.5,572.5,787.5,533.75,523.75,291.25,266.25,553.75,302.5,107.5,536.25,278.75,467.5,342.5,195,297.5,357.5,1025,707.5,486.25,182.5,227.5,123.75,25,126.25,0,1.25,0,0,0,0
4759,USA,Chum salmon,Imports,Fish,3.7,2628.2928,0,0,0,0,0,0,0,0,0,0,0,0,0,1135.82,5.32,0,0,77.14,146.3,0,0,0,2.66,42.56,127.68,0,0,215.46,550.62,114.38,0,0,0,42.56,0,74.48,0,0,0,29.26,0,0,53.2,10.8528
4760,USA,Demersal fish,Imports,Fish,3.74312709,367760.8725,0,0,0,0,0,0,0,0,0,0,0,0,0,5688.25,8623,10314.25,10359.25,9313.5,7358.5,16444,20324.75,20984.25,18808.75,16579.75,17947,17705,20392.25,15827.75,17079,14077.5,16094.5,14388.25,12573.75,9903.5,8776.5,7578.75,10950,6876,5773.75,4438.75,8596.25,4159,4686.25,5138.8725
4761,USA,Flounder,Imports,Fish,3.757012245,381774.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16063.75,17399.75,14337.75,14837.75,10195.25,10596,10385.75,9513.75,11576,10746.5,10656,13146,12507.25,13249.75,10551,12895.75,11073.75,15193.75,14713.75,14844.75,17268.5,17932,13200,13375,11077.5,10538.75,10590,12013.75,12196.25,9099.0875
4762,USA,Sablefish,Imports,Fish,3.8,11718.96,0,0,0,0,0,0,0,0,0,0,0,0,0,350,101,73,168,87,77,45,14,123,192,173,130,145,153,171,2,377,291,264,198,124,409,833,684,251,675,1381,1734,1756,356,381.96
4763,USA,Coastal fish,Imports,Fish,3.817951401,18302.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,443,1128,1546,1104,516,348,437,205,375,282,341,371,348,386,398,494,719,231,214,236,491,675,642,878,940,1692.5,1282.5,1368.265
4764,USA,Marine fish,Imports,Fish,3.817951401,6073892.593,97711.94,99920.64,114813.78,116109.92,90953.9,100199.32,118391.34,122242.44,127722.26,160062.5,197760.4,215877.26,185370.44,137343.86,157202.77,155928.54,150672.71,168207.02,170806.22,171794.46,152851.2,140893.88,138469.26,147988.23,153226.87,162151.79,174761.54,180552.35,172863.44,172176.85,176342.71,157210.17,150897.66,143253.41,140612.25,142721.35,104329.07,100654.69,99865.7,114298.01,127797.8,55631.38,58288.82,46962.4431
4765,USA,Diadromous fish,Imports,Fish,3.854709086,2911.43,0,0,0,0,0,0,0,0,0,0,0,0,0,89,178,142,164,309,112,85,107,207,87,68,130,74,131,226,137,11,8,155,48,6,26,14,17,20,51,69,19,56,68,97.43
4766,USA,Tusk,Imports,Fish,3.899970292,7409.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,586,581,584,943,261,1352,911,205,92,131,143,291,73,135,162,130,4,9,2,2,4,173,260,87,23,0,0,39,58.4
4767,USA,Southern bluefin tuna,Imports,Fish,3.9,2250.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,246,149,243,131,151,105,154,90,36,24,13,32,41,60,48,55,89.19
4768,USA,Flatfish,Imports,Fish,3.901795953,968355.4325,66978,61196.5,60606,54146.5,46646,53151.75,45585.5,33851.25,41696.25,50058.75,46745.75,56429,41878.25,43858,11862.25,10658,11522.5,11384.5,9530,9293.25,11748.25,11621.5,12576.5,12584.25,12127,6882.75,5861.75,5137,7975.75,8520.25,7341.25,7957.25,6541.5,4132.25,5749,6523,7309.5,10604.5,7495,8808,7863.25,8552.25,10085.75,7279.9325
4769,USA,Snapper,Imports,Fish,3.943147354,448422.73,0,0,0,0,0,0,0,0,0,0,0,0,0,35624,3129,5782,6668,7294,6304,7752,10257,12036,11374,11572,13608,14913,15438,16358,15779,18251,17383,18833,14551,13423,15354,13720,15478,15304,14939,17406,20401,19956,19485,20050.73
4770,USA,Pacific redfishes,Imports,Fish,3.99099829,32139.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164,2215,1864,1787,2592,2562,1332,1428,1296,1134,803,571,727,881,824,464,651,980,765,679,676,762,613,554,654,570,691,550,984,366.29
4771,USA,Atlantic halibut,Imports,Fish,4,53662.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,1112,734,761,652,553,574,705,701,713,838,915,1104,1306,1202,1438,1506,1665,1404,1724,1800,2059,2350,2443,2746,3223,3681,4236,4898,5469.59
4772,USA,Cobia,Imports,Fish,4,4854.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,636,714,662,741,852,514,301.12
4773,USA,Haddock,Imports,Fish,4,1089360.11,12997,13978,12259,8304,14188,17067,13280,12590,8553,7392,11109,12358,8095,16850.75,26482.25,25463.75,23962.5,24626.5,31258.25,29828.25,31630,34741,29111.25,28562.75,26528.25,23711.25,27208.75,26963.5,30254.25,31308.5,30696,28481,26740.75,33927.5,39781.75,42644.75,41422.25,36256.25,30957.25,27696,31892.25,33920.25,36129.5,28152.86
4774,USA,Blue whitings,Imports,Fish,4.012942106,430.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,60,40,59,56,110,83.08
4775,USA,Pike,Imports,Fish,4.014616698,6659.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,751,582,368,436,467,324,240,180,160,202,155,112,128,95,59,28,497,118,62,87,61,38,26,61,28,22,177,115,24.57
4776,USA,Atlantic redfish,Imports,Fish,4.027539366,601798.125,34591.25,25806.25,26900,30800,21645,32546.25,35738.75,31015,34213.75,30091.25,27802.5,27200,23756.25,20067.5,20421.25,21358.75,22348.75,20735,19136.25,15466.25,9692.5,8473.75,10717.5,6523.75,6137.5,5833.75,3917.5,3450,2495,2071.25,1792.5,1533.75,1658.75,1332.5,1426.25,1530,3172.5,550,720,928.75,1411.25,1698.75,1710,1380.625
4777,USA,Rays and skates Rajidae,Imports,Fish,4.035479217,158.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11,24,7,39,4,10,11.26
4778,USA,Grouper,Imports,Fish,4.038719833,160168.03,0,0,0,0,0,0,0,0,0,0,0,0,0,19621,1885,4324,3936,3621,3681,5045,4705,6248,6214,4470,3955,3001,3893,3809,3775,4311,4658,4846,3973,4299,4985,4603,4746,5209,4711,5414,5565,6210,7740,6715.03
4779,USA,Trout,Imports,Fish,4.071212188,113007.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496.25,1623.75,2888.75,2025,1046.25,1386.25,808.75,1550,1627.5,1391.25,1723.75,1765,3362.5,2667.5,2162.5,1748.75,3306.25,4225,2985,3582.5,5690,3152.5,6175,4798.75,4320,5562.5,6162.5,9585,11480,11708.675
4780,USA,Trout and char,Imports,Fish,4.073085713,81017.475,475,626,367,264,337,458,485,725,689,643,628,917,635,666,679,455,500,531,924,740,1417,1210,1270,1271,1833,1935,1734,1959,2013,1862,1991,1917,1778,2583,2858,2492,2399,2470.5,2644.5,5423,7729.5,5352.5,5975,7156.475
4781,USA,Perch,Imports,Fish,4.089428403,40497.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.5,2712,2261.75,2377.75,2002.25,1849.5,1610.5,992.75,1164,1446.25,1653.5,1785,1882,2092.25,2208,2163.75,2245,2477.25,308,217,161,419,550,498,350,359,330,493,931,860,700.68
4782,USA,American plaice,Imports,Fish,4.1,2748.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6.25,5,7.5,42.5,48.75,12.5,8.75,10,3.75,36.25,32.5,165,442.5,340,122.5,32.5,6.25,0,15,6.25,3.75,25,46.25,97.5,167.5,271.25,290,263.75,224.725
4783,USA,Atlantic cod,Imports,Fish,4.1,2264330.055,68666.25,71525,75245,83687.5,72647.5,87596.25,94415,105067.5,105578.75,108410,101881.25,109618.75,90257.5,0,134216.75,113956.75,79442.25,60541.25,50004.75,45618.5,45461,58011.75,47626.5,54232,45564.25,40116.25,44619.25,40111.25,35236.25,24007.25,22982,16643.25,15646,17652.5,21780,21402.25,2410.5,4638.5,6390.25,7078.25,8394.5,8614.5,10007.25,7328.055
4784,USA,Pacific halibut,Imports,Fish,4.1,145225.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938,2650,3302,5545,7775,6018,5361,7674,8272,9907,7285,6798,12813,8364,6214,3968,4749,4093,4623,3005,3545,2905,2483,2236,2060,2130,2367,2240,2042,2863.77
4785,USA,Cod,Imports,Fish,4.107251404,2900409.089,81910,92923,92848,87522,72764,77021,67626,89801,75292,74596,78324,73895,68138,201979.76,41779.01,38353.13,37925.37,40482.47,43629.02,46880,40312.95,48685.79,41945.96,46932.54,48698.19,41012.31,46632.8,45185.35,50372.89,60044.01,57391.22,63044.96,51152.22,43226.36,44654.25,49458.91,63434.64,75364.25,81753.65,83053.23,83908.36,88193.21,82528.58,79733.6991
4786,USA,Cod and hake and haddock,Imports,Fish,4.136479753,1754607.443,77254.02,76542.72,77723.26,83875.68,72586.66,90221.01,86678.26,85085.24,80276.91,82279.11,81240.12,83996.32,71040.98,67545.22,23729.66,20345.68,14524.24,16462.04,14138.82,18059.32,12743.5,12869.96,13880.05,10320.67,9220.52,7676.92,6054.7,6772.46,10355.97,7594.29,7958.68,10666.48,7506.96,5620.37,4537.83,3947.64,41709.06,41880.67,36560.46,37038.49,52146.52,66267.76,65624.63,52047.5832
4787,USA,Pacific salmons,Imports,Fish,4.148078438,360980.42,0,0,0,0,0,0,0,0,0,0,0,0,0,21471,24252,25120,19286,19269,17108,15007,13636,17730,13280,9732,7433,6344,10557,8889,9525,10579,9637,6988,4451,4521,7005,6277,5014,8530,13089,8276,12929,10891,9429,4725.42
4788,USA,Hake,Imports,Fish,4.210022623,195377.2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9401.89,12180.96,6815.36,2816.39,1806.1,1742.69,3151.19,1965.79,4735.91,5782.7,7407.8,7201.33,5988.65,8660.32,6234.06,8923.31,7035.82,8756.26,8527.54,8756.6,11596.22,7038.8,9230.13,7983.34,5381.08,5676.58,5694.56,6026.11,4430.67,4429.0738
4789,USA,Hake of the genus Urophycis,Imports,Fish,4.214214624,62728.7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,158.75,71.25,282.5,792.5,2620,942.5,238.75,712.5,1478.75,2115,1410,1311.25,1226.25,1982.5,1388.75,5681.25,4245,4376.25,2972.5,1733.75,2467.5,3448.75,3465,2882.5,1677.5,1953.75,3113.75,4295,3645.0375
4790,USA,Nile perch and snakeheads Channa spp.,Imports,Fish,4.216676745,2081.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,301,245,97,152,348,196,251.09
4791,USA,Salmonids,Imports,Fish,4.228556346,340584.975,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,2376.25,1664.75,529,721,1369.75,2398.25,3722.5,5751.25,7157.5,6826.5,5885,4408.5,6227.5,12655,17951.75,20247.25,26655.25,27564,27922.75,34176,44948,47587.25,12657.75,2949.25,2719,2540.25,2082.5,1807,1863.25,2091.975
4792,USA,Salmon,Imports,Fish,4.270007459,4536908.528,5943.24,3285.92,3419.36,2799.36,2709.5,3010.5,4878.54,6861.2,10207.4,14514.36,23917.16,26991.32,27025.32,3291.05,6612.42,6095.1,5599.14,3506.13,5757.91,17469.3,31388.58,44970.5,65481.7,78192.58,101865.22,134452.04,161033.19,178241.08,174782.63,180223.66,172809.17,179622.24,171751,154467.71,127510.88,142434.23,200432.46,235432.49,267427.38,278027.39,280650.19,304747.98,331529.11,355540.888
4793,USA,Shark,Imports,Fish,4.295337531,26703.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,2653,2455,2199,1826,2728,1256,1331,1191,948,1095,1066,913,798,515,650,537,338,548,348,181,114,72,89,153,103,87,67,65,30,61.67
4794,USA,Albacore,Imports,Fish,4.3,3713869.859,119955.32,82678.4,93095.56,99612.2,79019.46,74453.96,81120.36,69834.58,82598.58,75959.26,85603.28,81337.96,75572.68,139556.88,107371.86,98399.74,88577,83900.7,81648.14,84996.92,83317.54,85997.66,98428.76,109718.74,88197.4,93493.78,94494.92,96248.94,82366.78,69084.84,71506.32,77303.76,64530.12,63734.14,78791.16,72398.4,62748.56,56506.68,68978.42,67125.54,81041.88,87631.8,88830.74,86100.1386
4795,USA,Saithe,Imports,Fish,4.3,784594.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,29525,38054.96,43500.5,37852.15,48229.44,39104.13,44304.91,42515.43,38653.42,48459.22,43380.07,18447.42,11086.56,14095.04,18530.18,22203.66,29386.96,30677.05,22727.66,19950.49,16137.22,15624.6,13107.64,10309.95,10276.73,9075.75,7117.62,16639.73,17789.1,14879.4,12952.1697
4796,USA,Dogfish and other sharks,Imports,Fish,4.301918524,2811.37,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,124,60,110,166,47,21,60,148,105,90,124,92,101,157,147,93,174,190,125,34,32,0,0,0,21,89,100,41.25,60.12
4797,USA,Halibut,Imports,Fish,4.340660024,102590.26,5082,3980.5,4080,2332.75,3059.25,3304,4272.75,3937.75,4149.25,6277.75,5369.75,4678.5,5646,4863.75,617,196,218.75,240.25,1040.5,1094.5,1526.25,835.75,903.5,1252,2704.5,2825.25,2717.75,2349.5,2450.5,1885,2200.25,1904,1129.5,1037.5,1167.5,1102.75,744.25,1205.75,1391,1285.5,1377.25,1612.75,1612.25,929.01
4798,USA,Greenland halibut,Imports,Fish,4.4,31645.095,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.5,2027,1307,773.5,929,586,646.25,1017.25,1292.5,1012.75,888.75,1033.75,967.75,851.25,1044.25,843,655.25,730.25,674.25,737.5,608.25,761,691,535,971,845,903.25,1275.75,718.75,833.75,1137.595
4799,USA,Skipjack tuna,Imports,Fish,4.4,2029323,107575,127025,167026,147490,159920,158751,113740,119682,92897,77673,83448,75348,69564,82069,62311,66380,44794,43821,38585,50615,46783,28638,47951,8238,905,378,825,225,108,652,1023,866,699,518,579,596,736,149,305,157,149,129,0,0
